MANDT,MBLNR,KDAUF,KDPOS
SC1,c5e9d1ac-070c-4883-860e-a96609f5d223,af6ce4f8-815f-4908-b460-e85c5428b537,8
SC1,c5e9d1ac-070c-4883-860e-a96609f5d223,af6ce4f8-815f-4908-b460-e85c5428b537,9
SC1,c5e9d1ac-070c-4883-860e-a96609f5d223,af6ce4f8-815f-4908-b460-e85c5428b537,10
SC1,c5e9d1ac-070c-4883-860e-a96609f5d223,af6ce4f8-815f-4908-b460-e85c5428b537,11
SC1,a7516e39-53c3-48fa-8ad3-d8d95fc56a99,98487d76-12db-481b-90fe-81acaa497512,0
SC1,a7516e39-53c3-48fa-8ad3-d8d95fc56a99,98487d76-12db-481b-90fe-81acaa497512,1
SC1,a7516e39-53c3-48fa-8ad3-d8d95fc56a99,98487d76-12db-481b-90fe-81acaa497512,2
SC1,a7516e39-53c3-48fa-8ad3-d8d95fc56a99,98487d76-12db-481b-90fe-81acaa497512,3
SC1,a7516e39-53c3-48fa-8ad3-d8d95fc56a99,98487d76-12db-481b-90fe-81acaa497512,4
SC1,a7516e39-53c3-48fa-8ad3-d8d95fc56a99,98487d76-12db-481b-90fe-81acaa497512,5
SC1,b7858d86-0b7a-4738-b0ad-0611f5259edf,ece0ef80-e205-4645-86f4-83729fc1dda0,0
SC1,b7858d86-0b7a-4738-b0ad-0611f5259edf,ece0ef80-e205-4645-86f4-83729fc1dda0,1
SC1,b7858d86-0b7a-4738-b0ad-0611f5259edf,ece0ef80-e205-4645-86f4-83729fc1dda0,2
SC1,b7858d86-0b7a-4738-b0ad-0611f5259edf,ece0ef80-e205-4645-86f4-83729fc1dda0,3
SC1,b7858d86-0b7a-4738-b0ad-0611f5259edf,ece0ef80-e205-4645-86f4-83729fc1dda0,4
SC1,b7858d86-0b7a-4738-b0ad-0611f5259edf,ece0ef80-e205-4645-86f4-83729fc1dda0,5
SC1,b7858d86-0b7a-4738-b0ad-0611f5259edf,ece0ef80-e205-4645-86f4-83729fc1dda0,6
SC1,b7858d86-0b7a-4738-b0ad-0611f5259edf,ece0ef80-e205-4645-86f4-83729fc1dda0,7
SC1,b7858d86-0b7a-4738-b0ad-0611f5259edf,ece0ef80-e205-4645-86f4-83729fc1dda0,8
SC1,b7858d86-0b7a-4738-b0ad-0611f5259edf,ece0ef80-e205-4645-86f4-83729fc1dda0,9
SC1,b7858d86-0b7a-4738-b0ad-0611f5259edf,ece0ef80-e205-4645-86f4-83729fc1dda0,10
SC1,b7858d86-0b7a-4738-b0ad-0611f5259edf,ece0ef80-e205-4645-86f4-83729fc1dda0,11
SC1,f049298d-574a-42d0-be8a-827ebb2f6f95,f3b88b63-2841-4886-8af4-f2ab357a0c0c,0
SC1,f049298d-574a-42d0-be8a-827ebb2f6f95,f3b88b63-2841-4886-8af4-f2ab357a0c0c,1
SC1,f049298d-574a-42d0-be8a-827ebb2f6f95,f3b88b63-2841-4886-8af4-f2ab357a0c0c,2
SC1,f049298d-574a-42d0-be8a-827ebb2f6f95,f3b88b63-2841-4886-8af4-f2ab357a0c0c,3
SC1,f049298d-574a-42d0-be8a-827ebb2f6f95,f3b88b63-2841-4886-8af4-f2ab357a0c0c,4
SC1,f049298d-574a-42d0-be8a-827ebb2f6f95,f3b88b63-2841-4886-8af4-f2ab357a0c0c,5
SC1,f049298d-574a-42d0-be8a-827ebb2f6f95,f3b88b63-2841-4886-8af4-f2ab357a0c0c,6
SC1,f049298d-574a-42d0-be8a-827ebb2f6f95,f3b88b63-2841-4886-8af4-f2ab357a0c0c,7
SC1,dca041a4-0b1a-4062-a997-3d2fc7d5956e,242ca155-cb6f-4f3e-a5f9-01ccf051ddff,0
SC1,dca041a4-0b1a-4062-a997-3d2fc7d5956e,242ca155-cb6f-4f3e-a5f9-01ccf051ddff,1
SC1,dca041a4-0b1a-4062-a997-3d2fc7d5956e,242ca155-cb6f-4f3e-a5f9-01ccf051ddff,2
SC1,dca041a4-0b1a-4062-a997-3d2fc7d5956e,242ca155-cb6f-4f3e-a5f9-01ccf051ddff,3
SC1,dca041a4-0b1a-4062-a997-3d2fc7d5956e,242ca155-cb6f-4f3e-a5f9-01ccf051ddff,4
SC1,2707bbfc-8a27-4d60-9e7c-30e8354978ab,8a725363-fbcb-4e69-85d6-f908ad5b3f3f,0
SC1,2707bbfc-8a27-4d60-9e7c-30e8354978ab,8a725363-fbcb-4e69-85d6-f908ad5b3f3f,1
SC1,2707bbfc-8a27-4d60-9e7c-30e8354978ab,8a725363-fbcb-4e69-85d6-f908ad5b3f3f,2
SC1,2707bbfc-8a27-4d60-9e7c-30e8354978ab,8a725363-fbcb-4e69-85d6-f908ad5b3f3f,3
SC1,2707bbfc-8a27-4d60-9e7c-30e8354978ab,8a725363-fbcb-4e69-85d6-f908ad5b3f3f,4
SC1,2707bbfc-8a27-4d60-9e7c-30e8354978ab,8a725363-fbcb-4e69-85d6-f908ad5b3f3f,5
SC1,2707bbfc-8a27-4d60-9e7c-30e8354978ab,8a725363-fbcb-4e69-85d6-f908ad5b3f3f,6
SC1,2707bbfc-8a27-4d60-9e7c-30e8354978ab,8a725363-fbcb-4e69-85d6-f908ad5b3f3f,7
SC1,2707bbfc-8a27-4d60-9e7c-30e8354978ab,8a725363-fbcb-4e69-85d6-f908ad5b3f3f,8
SC1,2707bbfc-8a27-4d60-9e7c-30e8354978ab,8a725363-fbcb-4e69-85d6-f908ad5b3f3f,9
SC1,2707bbfc-8a27-4d60-9e7c-30e8354978ab,8a725363-fbcb-4e69-85d6-f908ad5b3f3f,10
SC1,2707bbfc-8a27-4d60-9e7c-30e8354978ab,8a725363-fbcb-4e69-85d6-f908ad5b3f3f,11
SC1,a8260dd0-cc89-4106-b490-36a13b5701ae,c4fb9d87-099e-4119-a129-1d5d51f7c0d3,0
SC1,a8260dd0-cc89-4106-b490-36a13b5701ae,c4fb9d87-099e-4119-a129-1d5d51f7c0d3,1
SC1,a8260dd0-cc89-4106-b490-36a13b5701ae,c4fb9d87-099e-4119-a129-1d5d51f7c0d3,2
SC1,a8260dd0-cc89-4106-b490-36a13b5701ae,c4fb9d87-099e-4119-a129-1d5d51f7c0d3,3
SC1,a8260dd0-cc89-4106-b490-36a13b5701ae,c4fb9d87-099e-4119-a129-1d5d51f7c0d3,4
SC1,a8260dd0-cc89-4106-b490-36a13b5701ae,c4fb9d87-099e-4119-a129-1d5d51f7c0d3,5
SC1,a8260dd0-cc89-4106-b490-36a13b5701ae,c4fb9d87-099e-4119-a129-1d5d51f7c0d3,6
SC1,a8260dd0-cc89-4106-b490-36a13b5701ae,c4fb9d87-099e-4119-a129-1d5d51f7c0d3,7
SC1,a8260dd0-cc89-4106-b490-36a13b5701ae,c4fb9d87-099e-4119-a129-1d5d51f7c0d3,8
SC1,a8260dd0-cc89-4106-b490-36a13b5701ae,c4fb9d87-099e-4119-a129-1d5d51f7c0d3,9
SC1,a8260dd0-cc89-4106-b490-36a13b5701ae,c4fb9d87-099e-4119-a129-1d5d51f7c0d3,10
SC1,e3890fbb-ebfb-4b3e-8100-3eb832c7a02a,331ab564-5ae6-4c19-adbb-61ab2770e5da,0
SC1,e3890fbb-ebfb-4b3e-8100-3eb832c7a02a,331ab564-5ae6-4c19-adbb-61ab2770e5da,1
SC1,e3890fbb-ebfb-4b3e-8100-3eb832c7a02a,331ab564-5ae6-4c19-adbb-61ab2770e5da,2
SC1,e3890fbb-ebfb-4b3e-8100-3eb832c7a02a,331ab564-5ae6-4c19-adbb-61ab2770e5da,3
SC1,e3890fbb-ebfb-4b3e-8100-3eb832c7a02a,331ab564-5ae6-4c19-adbb-61ab2770e5da,4
SC1,e821aaee-73f4-45e7-9e11-52a799492d12,7bb6b0e5-7b32-4fde-97a2-d2d4299e965f,0
SC1,e821aaee-73f4-45e7-9e11-52a799492d12,7bb6b0e5-7b32-4fde-97a2-d2d4299e965f,1
SC1,e821aaee-73f4-45e7-9e11-52a799492d12,7bb6b0e5-7b32-4fde-97a2-d2d4299e965f,2
SC1,e821aaee-73f4-45e7-9e11-52a799492d12,7bb6b0e5-7b32-4fde-97a2-d2d4299e965f,3
SC1,e821aaee-73f4-45e7-9e11-52a799492d12,7bb6b0e5-7b32-4fde-97a2-d2d4299e965f,4
SC1,e821aaee-73f4-45e7-9e11-52a799492d12,7bb6b0e5-7b32-4fde-97a2-d2d4299e965f,5
SC1,e821aaee-73f4-45e7-9e11-52a799492d12,7bb6b0e5-7b32-4fde-97a2-d2d4299e965f,6
SC1,e821aaee-73f4-45e7-9e11-52a799492d12,7bb6b0e5-7b32-4fde-97a2-d2d4299e965f,7
SC1,e821aaee-73f4-45e7-9e11-52a799492d12,7bb6b0e5-7b32-4fde-97a2-d2d4299e965f,8
SC1,e821aaee-73f4-45e7-9e11-52a799492d12,7bb6b0e5-7b32-4fde-97a2-d2d4299e965f,9
SC1,e821aaee-73f4-45e7-9e11-52a799492d12,7bb6b0e5-7b32-4fde-97a2-d2d4299e965f,10
SC1,e821aaee-73f4-45e7-9e11-52a799492d12,7bb6b0e5-7b32-4fde-97a2-d2d4299e965f,11
SC1,e821aaee-73f4-45e7-9e11-52a799492d12,7bb6b0e5-7b32-4fde-97a2-d2d4299e965f,12
SC1,d84b11b4-7154-4f23-b1e8-2a783d91d396,b2bd3fe0-7495-43f4-9385-d699aa195270,0
SC1,d84b11b4-7154-4f23-b1e8-2a783d91d396,b2bd3fe0-7495-43f4-9385-d699aa195270,1
SC1,d84b11b4-7154-4f23-b1e8-2a783d91d396,b2bd3fe0-7495-43f4-9385-d699aa195270,2
SC1,d84b11b4-7154-4f23-b1e8-2a783d91d396,b2bd3fe0-7495-43f4-9385-d699aa195270,3
SC1,d84b11b4-7154-4f23-b1e8-2a783d91d396,b2bd3fe0-7495-43f4-9385-d699aa195270,4
SC1,d84b11b4-7154-4f23-b1e8-2a783d91d396,b2bd3fe0-7495-43f4-9385-d699aa195270,5
SC1,d84b11b4-7154-4f23-b1e8-2a783d91d396,b2bd3fe0-7495-43f4-9385-d699aa195270,6
SC1,d84b11b4-7154-4f23-b1e8-2a783d91d396,b2bd3fe0-7495-43f4-9385-d699aa195270,7
SC1,d84b11b4-7154-4f23-b1e8-2a783d91d396,b2bd3fe0-7495-43f4-9385-d699aa195270,8
SC1,d84b11b4-7154-4f23-b1e8-2a783d91d396,b2bd3fe0-7495-43f4-9385-d699aa195270,9
SC1,d84b11b4-7154-4f23-b1e8-2a783d91d396,b2bd3fe0-7495-43f4-9385-d699aa195270,10
SC1,d84b11b4-7154-4f23-b1e8-2a783d91d396,b2bd3fe0-7495-43f4-9385-d699aa195270,11
SC1,d84b11b4-7154-4f23-b1e8-2a783d91d396,b2bd3fe0-7495-43f4-9385-d699aa195270,12
SC1,f89e1b8b-74d5-4a49-acd6-d4a56628797b,1909703b-6cb3-471f-adaa-3a123b9ba1a5,0
SC1,f89e1b8b-74d5-4a49-acd6-d4a56628797b,1909703b-6cb3-471f-adaa-3a123b9ba1a5,1
SC1,f89e1b8b-74d5-4a49-acd6-d4a56628797b,1909703b-6cb3-471f-adaa-3a123b9ba1a5,2
SC1,f89e1b8b-74d5-4a49-acd6-d4a56628797b,1909703b-6cb3-471f-adaa-3a123b9ba1a5,3
SC1,f89e1b8b-74d5-4a49-acd6-d4a56628797b,1909703b-6cb3-471f-adaa-3a123b9ba1a5,4
SC1,f89e1b8b-74d5-4a49-acd6-d4a56628797b,1909703b-6cb3-471f-adaa-3a123b9ba1a5,5
SC1,f89e1b8b-74d5-4a49-acd6-d4a56628797b,1909703b-6cb3-471f-adaa-3a123b9ba1a5,6
SC1,ca369c05-219d-47cf-aee0-ad2276e21796,09493264-d2e3-4a42-aea8-a8b71906c39b,0
SC1,ca369c05-219d-47cf-aee0-ad2276e21796,09493264-d2e3-4a42-aea8-a8b71906c39b,1
SC1,ca369c05-219d-47cf-aee0-ad2276e21796,09493264-d2e3-4a42-aea8-a8b71906c39b,2
SC1,ca369c05-219d-47cf-aee0-ad2276e21796,09493264-d2e3-4a42-aea8-a8b71906c39b,3
SC1,ca369c05-219d-47cf-aee0-ad2276e21796,09493264-d2e3-4a42-aea8-a8b71906c39b,4
SC1,ca369c05-219d-47cf-aee0-ad2276e21796,09493264-d2e3-4a42-aea8-a8b71906c39b,5
SC1,ca369c05-219d-47cf-aee0-ad2276e21796,09493264-d2e3-4a42-aea8-a8b71906c39b,6
SC1,ca369c05-219d-47cf-aee0-ad2276e21796,09493264-d2e3-4a42-aea8-a8b71906c39b,7
SC1,ca369c05-219d-47cf-aee0-ad2276e21796,09493264-d2e3-4a42-aea8-a8b71906c39b,8
SC1,ca369c05-219d-47cf-aee0-ad2276e21796,09493264-d2e3-4a42-aea8-a8b71906c39b,9
SC1,ca369c05-219d-47cf-aee0-ad2276e21796,09493264-d2e3-4a42-aea8-a8b71906c39b,10
SC1,ca369c05-219d-47cf-aee0-ad2276e21796,09493264-d2e3-4a42-aea8-a8b71906c39b,11
SC1,ca369c05-219d-47cf-aee0-ad2276e21796,09493264-d2e3-4a42-aea8-a8b71906c39b,12
SC1,ca369c05-219d-47cf-aee0-ad2276e21796,09493264-d2e3-4a42-aea8-a8b71906c39b,13
SC1,090ac5be-290e-42bf-941c-08c1012e8214,887ddc00-68de-4d13-8dde-6e60cab63277,0
SC1,090ac5be-290e-42bf-941c-08c1012e8214,887ddc00-68de-4d13-8dde-6e60cab63277,1
SC1,090ac5be-290e-42bf-941c-08c1012e8214,887ddc00-68de-4d13-8dde-6e60cab63277,2
SC1,090ac5be-290e-42bf-941c-08c1012e8214,887ddc00-68de-4d13-8dde-6e60cab63277,3
SC1,090ac5be-290e-42bf-941c-08c1012e8214,887ddc00-68de-4d13-8dde-6e60cab63277,4
SC1,090ac5be-290e-42bf-941c-08c1012e8214,887ddc00-68de-4d13-8dde-6e60cab63277,5
SC1,090ac5be-290e-42bf-941c-08c1012e8214,887ddc00-68de-4d13-8dde-6e60cab63277,6
SC1,090ac5be-290e-42bf-941c-08c1012e8214,887ddc00-68de-4d13-8dde-6e60cab63277,7
SC1,090ac5be-290e-42bf-941c-08c1012e8214,887ddc00-68de-4d13-8dde-6e60cab63277,8
SC1,090ac5be-290e-42bf-941c-08c1012e8214,887ddc00-68de-4d13-8dde-6e60cab63277,9
SC1,090ac5be-290e-42bf-941c-08c1012e8214,887ddc00-68de-4d13-8dde-6e60cab63277,10
SC1,425bca25-d971-4059-a847-608cd41c9792,ff28e3d1-4d62-449a-a1d8-d90e41b98b82,0
SC1,425bca25-d971-4059-a847-608cd41c9792,ff28e3d1-4d62-449a-a1d8-d90e41b98b82,1
SC1,425bca25-d971-4059-a847-608cd41c9792,ff28e3d1-4d62-449a-a1d8-d90e41b98b82,2
SC1,425bca25-d971-4059-a847-608cd41c9792,ff28e3d1-4d62-449a-a1d8-d90e41b98b82,3
SC1,425bca25-d971-4059-a847-608cd41c9792,ff28e3d1-4d62-449a-a1d8-d90e41b98b82,4
SC1,425bca25-d971-4059-a847-608cd41c9792,ff28e3d1-4d62-449a-a1d8-d90e41b98b82,5
SC1,425bca25-d971-4059-a847-608cd41c9792,ff28e3d1-4d62-449a-a1d8-d90e41b98b82,6
SC1,425bca25-d971-4059-a847-608cd41c9792,ff28e3d1-4d62-449a-a1d8-d90e41b98b82,7
SC1,425bca25-d971-4059-a847-608cd41c9792,ff28e3d1-4d62-449a-a1d8-d90e41b98b82,8
SC1,425bca25-d971-4059-a847-608cd41c9792,ff28e3d1-4d62-449a-a1d8-d90e41b98b82,9
SC1,ec3196d7-1014-4495-8056-2282a13bbfc4,4c10a44e-ea03-445e-b8a9-54051266b042,0
SC1,ec3196d7-1014-4495-8056-2282a13bbfc4,4c10a44e-ea03-445e-b8a9-54051266b042,1
SC1,ec3196d7-1014-4495-8056-2282a13bbfc4,4c10a44e-ea03-445e-b8a9-54051266b042,2
SC1,ec3196d7-1014-4495-8056-2282a13bbfc4,4c10a44e-ea03-445e-b8a9-54051266b042,3
SC1,ec3196d7-1014-4495-8056-2282a13bbfc4,4c10a44e-ea03-445e-b8a9-54051266b042,4
SC1,ec3196d7-1014-4495-8056-2282a13bbfc4,4c10a44e-ea03-445e-b8a9-54051266b042,5
SC1,ec3196d7-1014-4495-8056-2282a13bbfc4,4c10a44e-ea03-445e-b8a9-54051266b042,6
SC1,ec3196d7-1014-4495-8056-2282a13bbfc4,4c10a44e-ea03-445e-b8a9-54051266b042,7
SC1,ec3196d7-1014-4495-8056-2282a13bbfc4,4c10a44e-ea03-445e-b8a9-54051266b042,8
SC1,ec3196d7-1014-4495-8056-2282a13bbfc4,4c10a44e-ea03-445e-b8a9-54051266b042,9
SC1,ece9fe3d-12b3-4e90-9789-d759c0555263,4c10a44e-ea03-445e-b8a9-54051266b042,0
SC1,ece9fe3d-12b3-4e90-9789-d759c0555263,4c10a44e-ea03-445e-b8a9-54051266b042,1
SC1,ece9fe3d-12b3-4e90-9789-d759c0555263,4c10a44e-ea03-445e-b8a9-54051266b042,2
SC1,ece9fe3d-12b3-4e90-9789-d759c0555263,4c10a44e-ea03-445e-b8a9-54051266b042,3
SC1,ece9fe3d-12b3-4e90-9789-d759c0555263,4c10a44e-ea03-445e-b8a9-54051266b042,4
SC1,ece9fe3d-12b3-4e90-9789-d759c0555263,4c10a44e-ea03-445e-b8a9-54051266b042,5
SC1,ece9fe3d-12b3-4e90-9789-d759c0555263,4c10a44e-ea03-445e-b8a9-54051266b042,6
SC1,ece9fe3d-12b3-4e90-9789-d759c0555263,4c10a44e-ea03-445e-b8a9-54051266b042,7
SC1,ece9fe3d-12b3-4e90-9789-d759c0555263,4c10a44e-ea03-445e-b8a9-54051266b042,8
SC1,ece9fe3d-12b3-4e90-9789-d759c0555263,4c10a44e-ea03-445e-b8a9-54051266b042,9
SC1,ad72ec20-49ab-46b7-ad21-dc4261110929,7f1002ef-87a4-4b26-81b8-4bee67a16b28,0
SC1,ad72ec20-49ab-46b7-ad21-dc4261110929,7f1002ef-87a4-4b26-81b8-4bee67a16b28,1
SC1,ad72ec20-49ab-46b7-ad21-dc4261110929,7f1002ef-87a4-4b26-81b8-4bee67a16b28,2
SC1,ad72ec20-49ab-46b7-ad21-dc4261110929,7f1002ef-87a4-4b26-81b8-4bee67a16b28,3
SC1,ad72ec20-49ab-46b7-ad21-dc4261110929,7f1002ef-87a4-4b26-81b8-4bee67a16b28,4
SC1,ad72ec20-49ab-46b7-ad21-dc4261110929,7f1002ef-87a4-4b26-81b8-4bee67a16b28,5
SC1,ad72ec20-49ab-46b7-ad21-dc4261110929,7f1002ef-87a4-4b26-81b8-4bee67a16b28,6
SC1,ad72ec20-49ab-46b7-ad21-dc4261110929,7f1002ef-87a4-4b26-81b8-4bee67a16b28,7
SC1,ad72ec20-49ab-46b7-ad21-dc4261110929,7f1002ef-87a4-4b26-81b8-4bee67a16b28,8
SC1,ad72ec20-49ab-46b7-ad21-dc4261110929,7f1002ef-87a4-4b26-81b8-4bee67a16b28,9
SC1,ad72ec20-49ab-46b7-ad21-dc4261110929,7f1002ef-87a4-4b26-81b8-4bee67a16b28,10
SC1,ad72ec20-49ab-46b7-ad21-dc4261110929,7f1002ef-87a4-4b26-81b8-4bee67a16b28,11
SC1,ad72ec20-49ab-46b7-ad21-dc4261110929,7f1002ef-87a4-4b26-81b8-4bee67a16b28,12
SC1,3660f2c8-e54f-4b2d-a9ad-070006a3d3c1,6c6d9144-799d-4b85-af5a-32bc7495d5d1,0
SC1,3660f2c8-e54f-4b2d-a9ad-070006a3d3c1,6c6d9144-799d-4b85-af5a-32bc7495d5d1,1
SC1,3660f2c8-e54f-4b2d-a9ad-070006a3d3c1,6c6d9144-799d-4b85-af5a-32bc7495d5d1,2
SC1,3660f2c8-e54f-4b2d-a9ad-070006a3d3c1,6c6d9144-799d-4b85-af5a-32bc7495d5d1,3
SC1,3660f2c8-e54f-4b2d-a9ad-070006a3d3c1,6c6d9144-799d-4b85-af5a-32bc7495d5d1,4
SC1,4ff26b53-f9df-48e6-9ae0-1cbd40a1a6b5,9c20cb60-8dc8-4d60-90b0-b130b214e48d,0
SC1,4ff26b53-f9df-48e6-9ae0-1cbd40a1a6b5,9c20cb60-8dc8-4d60-90b0-b130b214e48d,1
SC1,4ff26b53-f9df-48e6-9ae0-1cbd40a1a6b5,9c20cb60-8dc8-4d60-90b0-b130b214e48d,2
SC1,4ff26b53-f9df-48e6-9ae0-1cbd40a1a6b5,9c20cb60-8dc8-4d60-90b0-b130b214e48d,3
SC1,4ff26b53-f9df-48e6-9ae0-1cbd40a1a6b5,9c20cb60-8dc8-4d60-90b0-b130b214e48d,4
SC1,4ff26b53-f9df-48e6-9ae0-1cbd40a1a6b5,9c20cb60-8dc8-4d60-90b0-b130b214e48d,5
SC1,4ff26b53-f9df-48e6-9ae0-1cbd40a1a6b5,9c20cb60-8dc8-4d60-90b0-b130b214e48d,6
SC1,4ff26b53-f9df-48e6-9ae0-1cbd40a1a6b5,9c20cb60-8dc8-4d60-90b0-b130b214e48d,7
SC1,4ff26b53-f9df-48e6-9ae0-1cbd40a1a6b5,9c20cb60-8dc8-4d60-90b0-b130b214e48d,8
SC1,f3dc693e-1741-4fe3-a147-f18fe8a4cbf6,b703d2d3-5592-434b-85df-f9f3c83aadb8,0
SC1,f3dc693e-1741-4fe3-a147-f18fe8a4cbf6,b703d2d3-5592-434b-85df-f9f3c83aadb8,1
SC1,f3dc693e-1741-4fe3-a147-f18fe8a4cbf6,b703d2d3-5592-434b-85df-f9f3c83aadb8,2
SC1,f3dc693e-1741-4fe3-a147-f18fe8a4cbf6,b703d2d3-5592-434b-85df-f9f3c83aadb8,3
SC1,f3dc693e-1741-4fe3-a147-f18fe8a4cbf6,b703d2d3-5592-434b-85df-f9f3c83aadb8,4
SC1,f3dc693e-1741-4fe3-a147-f18fe8a4cbf6,b703d2d3-5592-434b-85df-f9f3c83aadb8,5
SC1,f3dc693e-1741-4fe3-a147-f18fe8a4cbf6,b703d2d3-5592-434b-85df-f9f3c83aadb8,6
SC1,2550b7d0-09fc-452e-954b-117e5aff67f6,b4099d41-b549-4547-81b7-cdd002152fa2,0
SC1,2550b7d0-09fc-452e-954b-117e5aff67f6,b4099d41-b549-4547-81b7-cdd002152fa2,1
SC1,2550b7d0-09fc-452e-954b-117e5aff67f6,b4099d41-b549-4547-81b7-cdd002152fa2,2
SC1,2550b7d0-09fc-452e-954b-117e5aff67f6,b4099d41-b549-4547-81b7-cdd002152fa2,3
SC1,2550b7d0-09fc-452e-954b-117e5aff67f6,b4099d41-b549-4547-81b7-cdd002152fa2,4
SC1,2550b7d0-09fc-452e-954b-117e5aff67f6,b4099d41-b549-4547-81b7-cdd002152fa2,5
SC1,2550b7d0-09fc-452e-954b-117e5aff67f6,b4099d41-b549-4547-81b7-cdd002152fa2,6
SC1,2550b7d0-09fc-452e-954b-117e5aff67f6,b4099d41-b549-4547-81b7-cdd002152fa2,7
SC1,2550b7d0-09fc-452e-954b-117e5aff67f6,b4099d41-b549-4547-81b7-cdd002152fa2,8
SC1,2550b7d0-09fc-452e-954b-117e5aff67f6,b4099d41-b549-4547-81b7-cdd002152fa2,9
SC1,2550b7d0-09fc-452e-954b-117e5aff67f6,b4099d41-b549-4547-81b7-cdd002152fa2,10
SC1,2550b7d0-09fc-452e-954b-117e5aff67f6,b4099d41-b549-4547-81b7-cdd002152fa2,11
SC1,f7d41cfc-14bc-44bc-a87d-667c267c5b1e,6268b82c-0ee0-4e0e-82e3-cdd6edac8e6e,0
SC1,f7d41cfc-14bc-44bc-a87d-667c267c5b1e,6268b82c-0ee0-4e0e-82e3-cdd6edac8e6e,1
SC1,f7d41cfc-14bc-44bc-a87d-667c267c5b1e,6268b82c-0ee0-4e0e-82e3-cdd6edac8e6e,2
SC1,f7d41cfc-14bc-44bc-a87d-667c267c5b1e,6268b82c-0ee0-4e0e-82e3-cdd6edac8e6e,3
SC1,f7d41cfc-14bc-44bc-a87d-667c267c5b1e,6268b82c-0ee0-4e0e-82e3-cdd6edac8e6e,4
SC1,f7d41cfc-14bc-44bc-a87d-667c267c5b1e,6268b82c-0ee0-4e0e-82e3-cdd6edac8e6e,5
SC1,f7d41cfc-14bc-44bc-a87d-667c267c5b1e,6268b82c-0ee0-4e0e-82e3-cdd6edac8e6e,6
SC1,f7d41cfc-14bc-44bc-a87d-667c267c5b1e,6268b82c-0ee0-4e0e-82e3-cdd6edac8e6e,7
SC1,f7d41cfc-14bc-44bc-a87d-667c267c5b1e,6268b82c-0ee0-4e0e-82e3-cdd6edac8e6e,8
SC1,a5f30793-cf07-4cd1-bf1e-7cb8dfabd149,265340e7-a106-432c-8cc6-3e84a1bc30b6,0
SC1,a5f30793-cf07-4cd1-bf1e-7cb8dfabd149,265340e7-a106-432c-8cc6-3e84a1bc30b6,1
SC1,a5f30793-cf07-4cd1-bf1e-7cb8dfabd149,265340e7-a106-432c-8cc6-3e84a1bc30b6,2
SC1,a5f30793-cf07-4cd1-bf1e-7cb8dfabd149,265340e7-a106-432c-8cc6-3e84a1bc30b6,3
SC1,a5f30793-cf07-4cd1-bf1e-7cb8dfabd149,265340e7-a106-432c-8cc6-3e84a1bc30b6,4
SC1,a5f30793-cf07-4cd1-bf1e-7cb8dfabd149,265340e7-a106-432c-8cc6-3e84a1bc30b6,5
SC1,e03f3ba3-4689-40a4-be22-e7e0d864520c,4c723bb8-d3b7-4059-ac33-8e342d61ce57,0
SC1,e03f3ba3-4689-40a4-be22-e7e0d864520c,4c723bb8-d3b7-4059-ac33-8e342d61ce57,1
SC1,e03f3ba3-4689-40a4-be22-e7e0d864520c,4c723bb8-d3b7-4059-ac33-8e342d61ce57,2
SC1,e03f3ba3-4689-40a4-be22-e7e0d864520c,4c723bb8-d3b7-4059-ac33-8e342d61ce57,3
SC1,e03f3ba3-4689-40a4-be22-e7e0d864520c,4c723bb8-d3b7-4059-ac33-8e342d61ce57,4
SC1,e03f3ba3-4689-40a4-be22-e7e0d864520c,4c723bb8-d3b7-4059-ac33-8e342d61ce57,5
SC1,e03f3ba3-4689-40a4-be22-e7e0d864520c,4c723bb8-d3b7-4059-ac33-8e342d61ce57,6
SC1,e03f3ba3-4689-40a4-be22-e7e0d864520c,4c723bb8-d3b7-4059-ac33-8e342d61ce57,7
SC1,e03f3ba3-4689-40a4-be22-e7e0d864520c,4c723bb8-d3b7-4059-ac33-8e342d61ce57,8
SC1,e03f3ba3-4689-40a4-be22-e7e0d864520c,4c723bb8-d3b7-4059-ac33-8e342d61ce57,9
SC1,e03f3ba3-4689-40a4-be22-e7e0d864520c,4c723bb8-d3b7-4059-ac33-8e342d61ce57,10
SC1,de1b01d0-77fa-490e-b991-c0ec26dd0840,fe3ff5bf-a71f-4b55-8c56-df3f326044a7,0
SC1,de1b01d0-77fa-490e-b991-c0ec26dd0840,fe3ff5bf-a71f-4b55-8c56-df3f326044a7,1
SC1,de1b01d0-77fa-490e-b991-c0ec26dd0840,fe3ff5bf-a71f-4b55-8c56-df3f326044a7,2
SC1,de1b01d0-77fa-490e-b991-c0ec26dd0840,fe3ff5bf-a71f-4b55-8c56-df3f326044a7,3
SC1,de1b01d0-77fa-490e-b991-c0ec26dd0840,fe3ff5bf-a71f-4b55-8c56-df3f326044a7,4
SC1,de1b01d0-77fa-490e-b991-c0ec26dd0840,fe3ff5bf-a71f-4b55-8c56-df3f326044a7,5
SC1,de1b01d0-77fa-490e-b991-c0ec26dd0840,fe3ff5bf-a71f-4b55-8c56-df3f326044a7,6
SC1,de1b01d0-77fa-490e-b991-c0ec26dd0840,fe3ff5bf-a71f-4b55-8c56-df3f326044a7,7
SC1,de1b01d0-77fa-490e-b991-c0ec26dd0840,fe3ff5bf-a71f-4b55-8c56-df3f326044a7,8
